State Name,State Abbreviation,Calendar_DAY,Month_name,YEAR,Full_Date,First_Crash_event,Light_cond_desc,Weather_condition,Sum Of . of Vehicle involved,Sum Of Pedestrains,Sum Of Total_Persons_in_accident,Sum Of FATALS,Count Of Accident-2013
ALABAMA,AL,11,December,2013,December-11-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,5,1,1
ALABAMA,AL,11,February,2013,February-11-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,4,1,1
ALABAMA,AL,11,February,2013,February-11-2013,Tree (Standing Only),Dusk,Rain,1,0,1,1,1
ALABAMA,AL,11,January,2013,January-11-2013,Ditch,Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,11,January,2013,January-11-2013,Motor Vehicle in Transport,Dark - Not lighted,Fog Smog Smoke,2,0,2,1,1
ALABAMA,AL,11,January,2013,January-11-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
ALABAMA,AL,11,July,2013,July-11-2013,Guardrail End,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,11,July,2013,July-11-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,11,July,2013,July-11-2013,Rollover/Overturn,Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,11,March,2013,March-11-2013,Culvert,Dark - but lighted,Rain,1,0,2,1,1
ALABAMA,AL,11,March,2013,March-11-2013,Embankment,Daylight,Rain,1,0,2,1,1
ALABAMA,AL,11,March,2013,March-11-2013,Guardrail End,Dark - but lighted,Cloudy,1,0,3,1,1
ALABAMA,AL,11,March,2013,March-11-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,15,1,1
ALABAMA,AL,11,March,2013,March-11-2013,Wall,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,11,May,2013,May-11-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,11,November,2013,November-11-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,11,November,2013,November-11-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,6,1,1
ALABAMA,AL,11,November,2013,November-11-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ALABAMA,AL,11,October,2013,October-11-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,11,September,2013,September-11-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,3,0,4,1,1
ALABAMA,AL,11,September,2013,September-11-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,4,2,2
ALABAMA,AL,11,September,2013,September-11-2013,Rollover/Overturn,Daylight,Clear,2,0,2,2,2
ALABAMA,AL,12,April,2013,April-12-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,12,April,2013,April-12-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,12,April,2013,April-12-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ALABAMA,AL,12,August,2013,August-12-2013,Motor Vehicle in Transport,Daylight,Cloudy,3,0,3,1,1
ALABAMA,AL,12,December,2013,December-12-2013,Embankment,Unknown,Unknown,1,0,1,1,1
ALABAMA,AL,12,February,2013,February-12-2013,Pedestrian,Dark - Not lighted,Rain,2,1,4,1,1
ALABAMA,AL,12,February,2013,February-12-2013,Rollover/Overturn,Dark - but lighted,Rain,1,0,6,1,1
ALABAMA,AL,12,February,2013,February-12-2013,Rollover/Overturn,Daylight,Rain,1,0,1,1,1
ALABAMA,AL,12,January,2013,January-12-2013,Utility Pole/Light Support,Dark - but lighted,Rain,1,0,2,1,1
ALABAMA,AL,12,June,2013,June-12-2013,Bridge Pier or Support,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,12,June,2013,June-12-2013,Motor Vehicle in Transport,Daylight,Clear,8,0,10,3,3
ALABAMA,AL,12,March,2013,March-12-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ALABAMA,AL,12,March,2013,March-12-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ALABAMA,AL,12,May,2013,May-12-2013,Rollover/Overturn,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,12,October,2013,October-12-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,12,October,2013,October-12-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
ALABAMA,AL,13,April,2013,April-13-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,13,April,2013,April-13-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,13,August,2013,August-13-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,5,1,1
ALABAMA,AL,13,August,2013,August-13-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,6,1,1
ALABAMA,AL,13,December,2013,December-13-2013,Culvert,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,13,December,2013,December-13-2013,Culvert,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,13,December,2013,December-13-2013,Motor Vehicle in Transport,Dark - but lighted,Cloudy,2,0,2,1,1
ALABAMA,AL,13,February,2013,February-13-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,5,1,1
ALABAMA,AL,13,January,2013,January-13-2013,Curb,Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,13,June,2013,June-13-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,4,1,1
ALABAMA,AL,13,June,2013,June-13-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,13,June,2013,June-13-2013,Rollover/Overturn,Daylight,Cloudy,1,0,2,1,1
ALABAMA,AL,13,June,2013,June-13-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ALABAMA,AL,13,March,2013,March-13-2013,Culvert,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,13,March,2013,March-13-2013,Guardrail End,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,13,May,2013,May-13-2013,Fell/Jumped from Vehicle,Daylight,Clear,2,0,1,1,1
ALABAMA,AL,13,May,2013,May-13-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ALABAMA,AL,13,November,2013,November-13-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ALABAMA,AL,13,September,2013,September-13-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,13,September,2013,September-13-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,4,1,1
ALABAMA,AL,14,April,2013,April-14-2013,Ditch,Daylight,Cloudy,1,0,2,1,1
ALABAMA,AL,14,April,2013,April-14-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,7,1,1
ALABAMA,AL,14,April,2013,April-14-2013,Pedestrian,Dark - but lighted,Cloudy,2,1,1,1,1
ALABAMA,AL,14,April,2013,April-14-2013,Tree (Standing Only),Daylight,Rain,1,0,2,1,1
ALABAMA,AL,14,August,2013,August-14-2013,Culvert,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,14,August,2013,August-14-2013,Embankment,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,14,December,2013,December-14-2013,Ditch,Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,14,December,2013,December-14-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,4,1,1
ALABAMA,AL,14,December,2013,December-14-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,14,December,2013,December-14-2013,Utility Pole/Light Support,Dark - but lighted,Cloudy,2,0,6,1,1
ALABAMA,AL,14,December,2013,December-14-2013,Utility Pole/Light Support,Daylight,Rain,1,0,1,1,1
ALABAMA,AL,14,February,2013,February-14-2013,Tree (Standing Only),Daylight,Clear,1,0,2,1,1
ALABAMA,AL,14,January,2013,January-14-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,2,1,1
ALABAMA,AL,14,January,2013,January-14-2013,Pedestrian,Dark - Not lighted,Rain,1,1,1,1,1
ALABAMA,AL,14,January,2013,January-14-2013,Tree (Standing Only),Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,14,July,2013,July-14-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,16,5,2
ALABAMA,AL,14,July,2013,July-14-2013,Rollover/Overturn,Daylight,Cloudy,1,0,3,1,1
ALABAMA,AL,14,June,2013,June-14-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,6,4,2
ALABAMA,AL,14,June,2013,June-14-2013,Other Object (Not Fixed),Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,14,June,2013,June-14-2013,Railway Vehicle,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,14,June,2013,June-14-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,2,1
ALABAMA,AL,14,March,2013,March-14-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ALABAMA,AL,14,March,2013,March-14-2013,Pedestrian,Dawn,Clear,1,1,1,1,1
ALABAMA,AL,14,May,2013,May-14-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,7,3,2
ALABAMA,AL,14,November,2013,November-14-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,14,November,2013,November-14-2013,Ditch,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,14,November,2013,November-14-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,3,2,1
ALABAMA,AL,14,November,2013,November-14-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,5,3,2
ALABAMA,AL,14,October,2013,October-14-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
ALABAMA,AL,14,October,2013,October-14-2013,Tree (Standing Only),Dark - Not lighted,Clear,2,0,2,2,2
ALABAMA,AL,14,September,2013,September-14-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,5,2,2
ALABAMA,AL,14,September,2013,September-14-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,14,September,2013,September-14-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,15,April,2013,April-15-2013,Ditch,Dark - Not lighted,Rain,1,0,2,1,1
ALABAMA,AL,15,April,2013,April-15-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,3,1,1
ALABAMA,AL,15,August,2013,August-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,15,August,2013,August-15-2013,Tree (Standing Only),Dark - but lighted,Cloudy,1,0,2,1,1
ALABAMA,AL,15,December,2013,December-15-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,1,1
ALABAMA,AL,15,January,2013,January-15-2013,Ditch,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,15,January,2013,January-15-2013,Other Fixed Object,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,15,January,2013,January-15-2013,Tree (Standing Only),Daylight,Rain,1,0,1,1,1
ALABAMA,AL,15,June,2013,June-15-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ALABAMA,AL,15,June,2013,June-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,15,June,2013,June-15-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ALABAMA,AL,15,June,2013,June-15-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,2,2,1
ALABAMA,AL,15,June,2013,June-15-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ALABAMA,AL,15,March,2013,March-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ALABAMA,AL,15,May,2013,May-15-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,15,May,2013,May-15-2013,Rollover/Overturn,Daylight,Clear,1,0,8,4,1
ALABAMA,AL,15,November,2013,November-15-2013,Embankment,Daylight,Rain,1,0,3,1,1
ALABAMA,AL,15,November,2013,November-15-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,3,2,1
ALABAMA,AL,15,October,2013,October-15-2013,Ditch,Dark - but lighted,Clear,3,0,5,1,1
ALABAMA,AL,15,September,2013,September-15-2013,Culvert,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,15,September,2013,September-15-2013,Tree (Standing Only),Dark - Unknown Lighting,Clear,1,0,2,1,1
ALABAMA,AL,16,April,2013,April-16-2013,Pedestrian,Daylight,Cloudy,1,1,1,1,1
ALABAMA,AL,16,April,2013,April-16-2013,Rollover/Overturn,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,16,August,2013,August-16-2013,Tree (Standing Only),Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,16,December,2013,December-16-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,2,1,1
ALABAMA,AL,16,December,2013,December-16-2013,Pedestrian,Dusk,Clear,1,1,1,1,1
ALABAMA,AL,16,February,2013,February-16-2013,Ditch,Dark - but lighted,Clear,2,0,3,2,2
ALABAMA,AL,16,February,2013,February-16-2013,Fence,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,16,February,2013,February-16-2013,Guardrail Face,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,16,February,2013,February-16-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,4,1,1
ALABAMA,AL,16,January,2013,January-16-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,1,1
ALABAMA,AL,16,January,2013,January-16-2013,Tree (Standing Only),Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,16,July,2013,July-16-2013,Guardrail End,Daylight,Clear,1,0,2,2,1
ALABAMA,AL,16,July,2013,July-16-2013,Traffic Sign Support,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,16,June,2013,June-16-2013,Culvert,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,16,June,2013,June-16-2013,Fence,Dark - Not lighted,Clear,1,0,2,1,1
ALABAMA,AL,16,June,2013,June-16-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,6,2,1
ALABAMA,AL,16,June,2013,June-16-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,2,1,1
ALABAMA,AL,16,June,2013,June-16-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Clear,2,0,5,2,1
ALABAMA,AL,16,June,2013,June-16-2013,Rollover/Overturn,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,16,March,2013,March-16-2013,Culvert,Dark - but lighted,Clear,1,0,2,1,1
ALABAMA,AL,16,March,2013,March-16-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ALABAMA,AL,16,May,2013,May-16-2013,Fell/Jumped from Vehicle,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,16,November,2013,November-16-2013,Embankment,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,16,November,2013,November-16-2013,Working Motor Vehicle,Daylight,Cloudy,2,1,2,1,1
ALABAMA,AL,16,October,2013,October-16-2013,Motor Vehicle in Transport,Dark - but lighted,Clear,2,0,2,1,1
ALABAMA,AL,16,October,2013,October-16-2013,Tree (Standing Only),Daylight,Cloudy,1,0,2,1,1
ALABAMA,AL,16,September,2013,September-16-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,4,2,2
ALABAMA,AL,16,September,2013,September-16-2013,Motor Vehicle in Transport,Daylight,Fog Smog Smoke,2,0,2,1,1
ALABAMA,AL,16,September,2013,September-16-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
ALABAMA,AL,16,September,2013,September-16-2013,Pedestrian,Dark - Not lighted,Clear,1,1,1,1,1
ALABAMA,AL,16,September,2013,September-16-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,17,April,2013,April-17-2013,Pedestrian,Daylight,Clear,1,1,3,1,1
ALABAMA,AL,17,December,2013,December-17-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,17,December,2013,December-17-2013,Pedestrian,Dark - Not lighted,Clear,2,1,2,1,1
ALABAMA,AL,17,February,2013,February-17-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ALABAMA,AL,17,January,2013,January-17-2013,Ditch,Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,17,July,2013,July-17-2013,Embankment,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,17,July,2013,July-17-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,17,March,2013,March-17-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,17,March,2013,March-17-2013,Tree (Standing Only),Dark - Not lighted,Cloudy,1,0,1,1,1
ALABAMA,AL,17,May,2013,May-17-2013,Curb,Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,17,May,2013,May-17-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,4,1,1
ALABAMA,AL,17,May,2013,May-17-2013,Rollover/Overturn,Dark - Not lighted,Cloudy,1,0,1,1,1
ALABAMA,AL,17,November,2013,November-17-2013,Bridge Rail (Includes Parapet),Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,17,November,2013,November-17-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,17,November,2013,November-17-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,1,1
ALABAMA,AL,17,November,2013,November-17-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,1,1
ALABAMA,AL,17,November,2013,November-17-2013,Rollover/Overturn,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,17,October,2013,October-17-2013,Guardrail Face,Daylight,Rain,3,0,6,2,1
ALABAMA,AL,17,October,2013,October-17-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,2,1,1
ALABAMA,AL,17,October,2013,October-17-2013,Pedestrian,Dark - but lighted,Cloudy,1,1,3,1,1
ALABAMA,AL,17,October,2013,October-17-2013,Rollover/Overturn,Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,17,September,2013,September-17-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,4,0,4,2,2
ALABAMA,AL,18,April,2013,April-18-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,18,April,2013,April-18-2013,Pedestrian,Dark - Not lighted,Cloudy,2,1,2,2,1
ALABAMA,AL,18,April,2013,April-18-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ALABAMA,AL,18,April,2013,April-18-2013,Utility Pole/Light Support,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,18,August,2013,August-18-2013,Ditch,Dark - Not lighted,Unknown,1,0,1,1,1
ALABAMA,AL,18,August,2013,August-18-2013,Guardrail Face,Dark - Not lighted,Cloudy,1,0,2,1,1
ALABAMA,AL,18,August,2013,August-18-2013,Tree (Standing Only),Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,18,August,2013,August-18-2013,Utility Pole/Light Support,Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,18,December,2013,December-18-2013,Motor Vehicle in Transport,Daylight,Clear,4,0,4,2,2
ALABAMA,AL,18,December,2013,December-18-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,3,1,1
ALABAMA,AL,18,December,2013,December-18-2013,Tree (Standing Only),Daylight,Cloudy,1,0,1,1,1
ALABAMA,AL,18,February,2013,February-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,2,1
ALABAMA,AL,18,January,2013,January-18-2013,Parked Motor Vehicle (Not In Transport),Daylight,Clear,2,0,4,1,1
ALABAMA,AL,18,January,2013,January-18-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,18,July,2013,July-18-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,2,1,1
ALABAMA,AL,18,July,2013,July-18-2013,Rollover/Overturn,Dusk,Clear,1,0,1,1,1
ALABAMA,AL,18,June,2013,June-18-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,5,1,1
ALABAMA,AL,18,June,2013,June-18-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,3,1,1
ALABAMA,AL,18,March,2013,March-18-2013,Motor Vehicle in Transport,Daylight,Rain,2,0,3,2,1
ALABAMA,AL,18,March,2013,March-18-2013,Tree (Standing Only),Daylight,Rain,1,0,1,1,1
ALABAMA,AL,18,May,2013,May-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,18,November,2013,November-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ALABAMA,AL,18,October,2013,October-18-2013,Ditch,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,18,October,2013,October-18-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,2,1
ALABAMA,AL,18,October,2013,October-18-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,18,October,2013,October-18-2013,Parked Motor Vehicle (Not In Transport),Dark - but lighted,Cloudy,2,2,1,1,1
ALABAMA,AL,18,October,2013,October-18-2013,Parked Motor Vehicle (Not In Transport),Dark - Not lighted,Rain,2,0,1,1,1
ALABAMA,AL,19,April,2013,April-19-2013,Pedestrian,Daylight,Rain,1,1,0,1,1
ALABAMA,AL,19,April,2013,April-19-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,3,1,1
ALABAMA,AL,19,April,2013,April-19-2013,Utility Pole/Light Support,Daylight,Rain,1,0,3,1,1
ALABAMA,AL,19,August,2013,August-19-2013,Fence,Dark - Not lighted,Cloudy,1,0,1,1,1
ALABAMA,AL,19,August,2013,August-19-2013,Utility Pole/Light Support,Dark - Not lighted,Fog Smog Smoke,1,0,1,1,1
ALABAMA,AL,19,December,2013,December-19-2013,Rollover/Overturn,Unknown,Unknown,1,0,1,1,1
ALABAMA,AL,19,December,2013,December-19-2013,Traffic Sign Support,Dawn,Clear,1,0,1,1,1
ALABAMA,AL,19,February,2013,February-19-2013,Mail Box,Dark - but lighted,Clear,2,0,1,1,1
ALABAMA,AL,19,January,2013,January-19-2013,Embankment,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,19,January,2013,January-19-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,6,2,2
ALABAMA,AL,19,January,2013,January-19-2013,Traffic Sign Support,Dark - but lighted,Clear,1,0,2,2,1
ALABAMA,AL,19,January,2013,January-19-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,19,July,2013,July-19-2013,Tree (Standing Only),Daylight,Clear,1,0,1,1,1
ALABAMA,AL,19,March,2013,March-19-2013,Guardrail Face,Daylight,Clear,1,0,2,1,1
ALABAMA,AL,19,October,2013,October-19-2013,Ditch,Dark - but lighted,Rain,1,0,1,1,1
ALABAMA,AL,19,October,2013,October-19-2013,Ditch,Dark - Not lighted,Clear,3,0,3,3,3
ALABAMA,AL,19,October,2013,October-19-2013,Fence,Dark - but lighted,Cloudy,1,0,6,1,1
ALABAMA,AL,19,October,2013,October-19-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,19,October,2013,October-19-2013,Tree (Standing Only),Daylight,Cloudy,1,0,2,1,1
ALABAMA,AL,19,September,2013,September-19-2013,Rollover/Overturn,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,20,April,2013,April-20-2013,Traffic Sign Support,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,20,April,2013,April-20-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,December,2013,December-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,4,3,1
ALABAMA,AL,20,December,2013,December-20-2013,Rollover/Overturn,Daylight,Clear,1,0,5,3,1
ALABAMA,AL,20,February,2013,February-20-2013,Utility Pole/Light Support,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,January,2013,January-20-2013,Ditch,Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,January,2013,January-20-2013,Embankment,Dark - but lighted,Clear,1,0,2,1,1
ALABAMA,AL,20,July,2013,July-20-2013,Ditch,Dark - but lighted,Not Reported,1,0,2,1,1
ALABAMA,AL,20,July,2013,July-20-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
ALABAMA,AL,20,July,2013,July-20-2013,Pedalcyclist,Daylight,Clear,1,1,1,1,1
ALABAMA,AL,20,June,2013,June-20-2013,Culvert,Dark - Not lighted,Rain,1,0,1,1,1
ALABAMA,AL,20,June,2013,June-20-2013,Ditch,Dark - Not lighted,Fog Smog Smoke,1,0,3,1,1
ALABAMA,AL,20,May,2013,May-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,20,May,2013,May-20-2013,Pedestrian,Dark - but lighted,Clear,1,1,1,1,1
ALABAMA,AL,20,May,2013,May-20-2013,Utility Pole/Light Support,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,November,2013,November-20-2013,Embankment,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,20,November,2013,November-20-2013,Fence,Daylight,Clear,1,0,3,1,1
ALABAMA,AL,20,November,2013,November-20-2013,Rollover/Overturn,Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,October,2013,October-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,2,1,1
ALABAMA,AL,20,October,2013,October-20-2013,Tree (Standing Only),Dark - Not lighted,Clear,1,0,1,1,1
ALABAMA,AL,20,September,2013,September-20-2013,Motor Vehicle in Transport,Daylight,Clear,2,0,3,1,1
ALABAMA,AL,21,April,2013,April-21-2013,Embankment,Dawn,Clear,1,0,1,1,1
ALABAMA,AL,21,August,2013,August-21-2013,Motor Vehicle in Transport,Daylight,Clear,5,0,9,1,1
ALABAMA,AL,21,August,2013,August-21-2013,Rollover/Overturn,Daylight,Clear,1,0,4,1,1
ALABAMA,AL,21,December,2013,December-21-2013,Curb,Dark - but lighted,Clear,1,0,3,1,1
ALABAMA,AL,21,December,2013,December-21-2013,Mail Box,Dark - Not lighted,Cloudy,1,0,2,1,1
ALABAMA,AL,21,December,2013,December-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Rain,2,0,6,3,1
ALABAMA,AL,21,December,2013,December-21-2013,Motor Vehicle in Transport,Daylight,Cloudy,2,0,2,1,1
ALABAMA,AL,21,December,2013,December-21-2013,Pedestrian,Dark - but lighted,Cloudy,1,1,2,1,1
ALABAMA,AL,21,December,2013,December-21-2013,Traffic Sign Support,Dark - Not lighted,Cloudy,1,0,3,1,1
ALABAMA,AL,21,February,2013,February-21-2013,Guardrail Face,Daylight,Clear,1,0,1,1,1
ALABAMA,AL,21,February,2013,February-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Cloudy,2,0,4,1,1
ALABAMA,AL,21,February,2013,February-21-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,21,February,2013,February-21-2013,Tree (Standing Only),Dark - but lighted,Rain,1,0,2,1,1
ALABAMA,AL,21,January,2013,January-21-2013,Tree (Standing Only),Dark - but lighted,Clear,1,0,1,1,1
ALABAMA,AL,21,July,2013,July-21-2013,Motor Vehicle in Transport,Dark - Not lighted,Clear,2,0,3,1,1
ALABAMA,AL,21,July,2013,July-21-2013,Rollover/Overturn,Dark - Not lighted,Cloudy,1,0,1,1,1
