State Name,Expr1001,Light_cond_desc,Weather_condition,Month_name,YEAR,Day_Week_desc,SumOfFATALS,SumOfDRUNK_DR
MASSACHUSETTS,July,Daylight,Cloudy,July,2013,Friday,1,0
MASSACHUSETTS,July,Daylight,Cloudy,July,2013,Saturday,1,1
MASSACHUSETTS,July,Daylight,Other,July,2013,Wednesday,1,0
MASSACHUSETTS,July,Dusk,Clear,July,2013,Saturday,1,1
MASSACHUSETTS,July,Dusk,Cloudy,July,2013,Sunday,1,1
MASSACHUSETTS,June,Dark - but lighted,Clear,June,2013,Friday,3,0
MASSACHUSETTS,June,Dark - but lighted,Clear,June,2013,Sunday,1,1
MASSACHUSETTS,June,Dark - but lighted,Clear,June,2013,Thursday,1,0
MASSACHUSETTS,June,Dark - but lighted,Rain,June,2013,Friday,1,0
MASSACHUSETTS,June,Dark - Not lighted,Clear,June,2013,Saturday,1,0
MASSACHUSETTS,June,Dark - Not lighted,Clear,June,2013,Sunday,1,0
MASSACHUSETTS,June,Dark - Not lighted,Clear,June,2013,Wednesday,1,0
MASSACHUSETTS,June,Dark - Unknown Lighting,Rain,June,2013,Tuesday,1,1
MASSACHUSETTS,June,Daylight,Clear,June,2013,Friday,1,0
MASSACHUSETTS,June,Daylight,Clear,June,2013,Monday,1,0
MASSACHUSETTS,June,Daylight,Clear,June,2013,Saturday,4,1
MASSACHUSETTS,June,Daylight,Clear,June,2013,Sunday,3,1
MASSACHUSETTS,June,Daylight,Clear,June,2013,Tuesday,1,0
MASSACHUSETTS,June,Daylight,Clear,June,2013,Wednesday,1,0
MASSACHUSETTS,June,Daylight,Cloudy,June,2013,Sunday,1,0
MASSACHUSETTS,June,Daylight,Rain,June,2013,Friday,1,0
MASSACHUSETTS,June,Dusk,Cloudy,June,2013,Sunday,2,0
MASSACHUSETTS,March,Dark - but lighted,Clear,March,2013,Saturday,1,1
MASSACHUSETTS,March,Dark - but lighted,Clear,March,2013,Sunday,2,2
MASSACHUSETTS,March,Dark - but lighted,Clear,March,2013,Tuesday,1,0
MASSACHUSETTS,March,Dark - but lighted,Cloudy,March,2013,Monday,1,0
MASSACHUSETTS,March,Dark - but lighted,Snow,March,2013,Friday,1,1
MASSACHUSETTS,March,Dark - Not lighted,Clear,March,2013,Saturday,2,1
MASSACHUSETTS,March,Dark - Not lighted,Cloudy,March,2013,Sunday,1,0
MASSACHUSETTS,March,Dark - Not lighted,Cloudy,March,2013,Tuesday,1,0
MASSACHUSETTS,March,Dark - Unknown Lighting,Not Reported,March,2013,Wednesday,1,0
MASSACHUSETTS,March,Daylight,Clear,March,2013,Friday,1,1
MASSACHUSETTS,March,Daylight,Clear,March,2013,Saturday,2,1
MASSACHUSETTS,March,Daylight,Snow,March,2013,Tuesday,1,1
MASSACHUSETTS,May,Dark - but lighted,Clear,May,2013,Friday,2,1
MASSACHUSETTS,May,Dark - but lighted,Clear,May,2013,Saturday,1,1
MASSACHUSETTS,May,Dark - but lighted,Rain,May,2013,Friday,1,1
MASSACHUSETTS,May,Dark - but lighted,Rain,May,2013,Sunday,1,1
MASSACHUSETTS,May,Dark - but lighted,Rain,May,2013,Wednesday,2,0
MASSACHUSETTS,May,Dark - Not lighted,Clear,May,2013,Tuesday,1,0
MASSACHUSETTS,May,Dark - Not lighted,Rain,May,2013,Saturday,1,0
MASSACHUSETTS,May,Dawn,Rain,May,2013,Thursday,1,0
MASSACHUSETTS,May,Daylight,Clear,May,2013,Friday,1,0
MASSACHUSETTS,May,Daylight,Clear,May,2013,Monday,1,0
MASSACHUSETTS,May,Daylight,Clear,May,2013,Sunday,3,0
MASSACHUSETTS,May,Daylight,Clear,May,2013,Tuesday,3,0
MASSACHUSETTS,May,Daylight,Cloudy,May,2013,Monday,1,0
MASSACHUSETTS,May,Daylight,Cloudy,May,2013,Sunday,1,0
MASSACHUSETTS,May,Daylight,Cloudy,May,2013,Tuesday,1,0
MASSACHUSETTS,May,Daylight,Rain,May,2013,Saturday,1,0
MASSACHUSETTS,May,Daylight,Rain,May,2013,Sunday,1,0
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Friday,2,1
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Monday,1,1
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Sunday,2,1
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Thursday,1,1
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Tuesday,1,1
MASSACHUSETTS,November,Dark - but lighted,Clear,November,2013,Wednesday,1,0
MASSACHUSETTS,November,Dark - but lighted,Cloudy,November,2013,Saturday,2,1
MASSACHUSETTS,November,Dark - but lighted,Not Reported,November,2013,Sunday,1,1
MASSACHUSETTS,November,Dark - but lighted,Rain,November,2013,Thursday,1,0
MASSACHUSETTS,November,Dark - but lighted,Rain,November,2013,Wednesday,2,1
MASSACHUSETTS,November,Dark - Not lighted,Clear,November,2013,Friday,4,1
MASSACHUSETTS,November,Dark - Not lighted,Clear,November,2013,Sunday,1,0
MASSACHUSETTS,November,Dark - Not lighted,Clear,November,2013,Tuesday,1,0
MASSACHUSETTS,November,Dark - Not lighted,Cloudy,November,2013,Saturday,1,0
MASSACHUSETTS,November,Dark - Not lighted,Rain,November,2013,Friday,1,1
MASSACHUSETTS,November,Dark - Not lighted,Snow,November,2013,Saturday,1,0
MASSACHUSETTS,November,Dark - Unknown Lighting,Rain,November,2013,Tuesday,1,0
MASSACHUSETTS,November,Dawn,Clear,November,2013,Tuesday,1,0
MASSACHUSETTS,November,Daylight,Blowing Snow,November,2013,Sunday,1,1
MASSACHUSETTS,November,Daylight,Clear,November,2013,Friday,1,0
MASSACHUSETTS,November,Daylight,Clear,November,2013,Monday,2,1
MASSACHUSETTS,November,Daylight,Clear,November,2013,Saturday,2,0
MASSACHUSETTS,November,Daylight,Clear,November,2013,Thursday,2,1
MASSACHUSETTS,November,Daylight,Clear,November,2013,Tuesday,1,1
MASSACHUSETTS,November,Daylight,Clear,November,2013,Wednesday,1,0
MASSACHUSETTS,November,Daylight,Cloudy,November,2013,Friday,2,0
MASSACHUSETTS,November,Daylight,Cloudy,November,2013,Wednesday,1,0
MASSACHUSETTS,November,Not Reported,Not Reported,November,2013,Saturday,1,1
MASSACHUSETTS,October,Dark - but lighted,Clear,October,2013,Friday,2,1
MASSACHUSETTS,October,Dark - but lighted,Clear,October,2013,Sunday,1,1
MASSACHUSETTS,October,Dark - but lighted,Clear,October,2013,Thursday,2,1
MASSACHUSETTS,October,Dark - but lighted,Clear,October,2013,Tuesday,4,0
MASSACHUSETTS,October,Dark - but lighted,Rain,October,2013,Friday,1,0
MASSACHUSETTS,October,Dark - but lighted,Rain,October,2013,Sunday,1,1
MASSACHUSETTS,October,Dark - Not lighted,Clear,October,2013,Friday,3,1
MASSACHUSETTS,October,Dark - Not lighted,Clear,October,2013,Monday,1,0
MASSACHUSETTS,October,Dark - Not lighted,Clear,October,2013,Saturday,1,0
MASSACHUSETTS,October,Dark - Not lighted,Cloudy,October,2013,Sunday,1,1
MASSACHUSETTS,October,Dark - Not lighted,Rain,October,2013,Saturday,1,0
MASSACHUSETTS,October,Dawn,Cloudy,October,2013,Wednesday,1,0
MASSACHUSETTS,October,Daylight,Clear,October,2013,Friday,1,0
MASSACHUSETTS,October,Daylight,Clear,October,2013,Monday,3,1
MASSACHUSETTS,October,Daylight,Clear,October,2013,Saturday,1,0
MASSACHUSETTS,October,Daylight,Clear,October,2013,Tuesday,4,2
MASSACHUSETTS,October,Daylight,Clear,October,2013,Wednesday,2,1
MASSACHUSETTS,October,Daylight,Cloudy,October,2013,Sunday,1,0
MASSACHUSETTS,October,Daylight,Cloudy,October,2013,Thursday,2,0
MASSACHUSETTS,September,Dark - but lighted,Clear,September,2013,Friday,1,1
MASSACHUSETTS,September,Dark - but lighted,Clear,September,2013,Saturday,2,2
MASSACHUSETTS,September,Dark - but lighted,Clear,September,2013,Sunday,3,0
MASSACHUSETTS,September,Dark - but lighted,Clear,September,2013,Thursday,1,0
MASSACHUSETTS,September,Dark - but lighted,Clear,September,2013,Wednesday,1,0
MASSACHUSETTS,September,Dark - but lighted,Cloudy,September,2013,Friday,1,1
MASSACHUSETTS,September,Dark - but lighted,Cloudy,September,2013,Saturday,1,1
MASSACHUSETTS,September,Dark - but lighted,Not Reported,September,2013,Monday,1,0
MASSACHUSETTS,September,Dark - but lighted,Rain,September,2013,Sunday,1,1
MASSACHUSETTS,September,Dark - Not lighted,Clear,September,2013,Friday,2,0
MASSACHUSETTS,September,Dark - Not lighted,Clear,September,2013,Saturday,3,1
MASSACHUSETTS,September,Dark - Not lighted,Clear,September,2013,Sunday,1,0
MASSACHUSETTS,September,Dark - Not lighted,Clear,September,2013,Thursday,1,0
MASSACHUSETTS,September,Dark - Not lighted,Cloudy,September,2013,Monday,1,0
MASSACHUSETTS,September,Dark - Not lighted,Rain,September,2013,Sunday,3,1
MASSACHUSETTS,September,Dark - Not lighted,Rain,September,2013,Thursday,1,1
MASSACHUSETTS,September,Daylight,Clear,September,2013,Friday,1,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Monday,1,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Saturday,2,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Sunday,2,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Thursday,4,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Tuesday,2,0
MASSACHUSETTS,September,Daylight,Clear,September,2013,Wednesday,1,0
MASSACHUSETTS,September,Daylight,Cloudy,September,2013,Monday,1,0
MASSACHUSETTS,September,Daylight,Cloudy,September,2013,Saturday,1,0
MASSACHUSETTS,September,Daylight,Cloudy,September,2013,Sunday,2,1
MASSACHUSETTS,September,Daylight,Not Reported,September,2013,Saturday,1,1
MASSACHUSETTS,September,Daylight,Rain,September,2013,Monday,1,0
MASSACHUSETTS,September,Dusk,Clear,September,2013,Saturday,1,0
MASSACHUSETTS,September,Dusk,Clear,September,2013,Sunday,1,0
MICHIGAN,April,Dark - but lighted,Clear,April,2013,Monday,1,0
MICHIGAN,April,Dark - but lighted,Clear,April,2013,Saturday,3,2
MICHIGAN,April,Dark - but lighted,Clear,April,2013,Sunday,2,2
MICHIGAN,April,Dark - but lighted,Clear,April,2013,Tuesday,1,0
MICHIGAN,April,Dark - but lighted,Cloudy,April,2013,Saturday,1,1
MICHIGAN,April,Dark - but lighted,Rain,April,2013,Friday,3,1
MICHIGAN,April,Dark - but lighted,Rain,April,2013,Thursday,1,0
MICHIGAN,April,Dark - but lighted,Severe Crosswinds,April,2013,Tuesday,1,1
MICHIGAN,April,Dark - Not lighted,Clear,April,2013,Monday,2,1
MICHIGAN,April,Dark - Not lighted,Clear,April,2013,Sunday,2,2
MICHIGAN,April,Dark - Not lighted,Clear,April,2013,Wednesday,1,1
MICHIGAN,April,Dark - Not lighted,Cloudy,April,2013,Saturday,1,0
MICHIGAN,April,Dark - Not lighted,Cloudy,April,2013,Sunday,1,0
MICHIGAN,April,Dark - Not lighted,Rain,April,2013,Thursday,1,0
MICHIGAN,April,Daylight,Clear,April,2013,Friday,3,0
MICHIGAN,April,Daylight,Clear,April,2013,Monday,4,0
MICHIGAN,April,Daylight,Clear,April,2013,Saturday,4,0
MICHIGAN,April,Daylight,Clear,April,2013,Thursday,4,0
MICHIGAN,April,Daylight,Clear,April,2013,Tuesday,1,0
MICHIGAN,April,Daylight,Clear,April,2013,Wednesday,2,1
MICHIGAN,April,Daylight,Cloudy,April,2013,Monday,2,0
MICHIGAN,April,Daylight,Cloudy,April,2013,Tuesday,1,0
MICHIGAN,April,Daylight,Cloudy,April,2013,Wednesday,3,0
MICHIGAN,April,Daylight,Rain,April,2013,Monday,1,0
MICHIGAN,April,Daylight,Rain,April,2013,Sunday,1,0
MICHIGAN,April,Daylight,Rain,April,2013,Thursday,1,0
MICHIGAN,April,Daylight,Rain,April,2013,Wednesday,2,2
MICHIGAN,April,Dusk,Cloudy,April,2013,Monday,1,1
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Friday,2,0
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Monday,1,0
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Saturday,7,6
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Sunday,4,2
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Thursday,2,2
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Tuesday,1,0
MICHIGAN,August,Dark - but lighted,Clear,August,2013,Wednesday,1,2
MICHIGAN,August,Dark - but lighted,Cloudy,August,2013,Thursday,2,1
MICHIGAN,August,Dark - but lighted,Rain,August,2013,Wednesday,1,0
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Friday,2,2
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Monday,2,0
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Saturday,4,4
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Sunday,1,1
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Tuesday,2,1
MICHIGAN,August,Dark - Not lighted,Clear,August,2013,Wednesday,5,2
MICHIGAN,August,Dark - Not lighted,Cloudy,August,2013,Friday,1,0
MICHIGAN,August,Dark - Not lighted,Cloudy,August,2013,Monday,1,1
MICHIGAN,August,Dark - Not lighted,Cloudy,August,2013,Sunday,1,1
MICHIGAN,August,Dark - Not lighted,Fog Smog Smoke,August,2013,Monday,1,0
MICHIGAN,August,Dark - Not lighted,Rain,August,2013,Monday,1,1
MICHIGAN,August,Dark - Not lighted,Rain,August,2013,Wednesday,1,1
MICHIGAN,August,Dawn,Cloudy,August,2013,Thursday,1,0
MICHIGAN,August,Daylight,Clear,August,2013,Friday,7,1
MICHIGAN,August,Daylight,Clear,August,2013,Monday,4,0
MICHIGAN,August,Daylight,Clear,August,2013,Saturday,8,1
MICHIGAN,August,Daylight,Clear,August,2013,Sunday,7,3
MICHIGAN,August,Daylight,Clear,August,2013,Thursday,7,0
MICHIGAN,August,Daylight,Clear,August,2013,Tuesday,4,0
MICHIGAN,August,Daylight,Clear,August,2013,Wednesday,7,2
MICHIGAN,August,Daylight,Cloudy,August,2013,Friday,1,0
MICHIGAN,August,Daylight,Cloudy,August,2013,Monday,1,0
MICHIGAN,August,Daylight,Cloudy,August,2013,Saturday,4,0
MICHIGAN,August,Daylight,Cloudy,August,2013,Thursday,1,0
MICHIGAN,August,Daylight,Cloudy,August,2013,Wednesday,2,0
MICHIGAN,August,Daylight,Rain,August,2013,Friday,2,0
MICHIGAN,August,Daylight,Rain,August,2013,Monday,1,0
MICHIGAN,August,Dusk,Clear,August,2013,Friday,1,0
MICHIGAN,August,Dusk,Clear,August,2013,Monday,2,0
MICHIGAN,August,Other,Clear,August,2013,Saturday,1,1
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Friday,4,2
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Monday,1,0
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Saturday,1,0
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Thursday,1,0
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Tuesday,1,1
MICHIGAN,December,Dark - but lighted,Clear,December,2013,Wednesday,1,0
MICHIGAN,December,Dark - but lighted,Cloudy,December,2013,Friday,1,0
MICHIGAN,December,Dark - but lighted,Cloudy,December,2013,Monday,1,0
MICHIGAN,December,Dark - but lighted,Cloudy,December,2013,Saturday,2,0
MICHIGAN,December,Dark - but lighted,Cloudy,December,2013,Tuesday,1,0
MICHIGAN,December,Dark - but lighted,Fog Smog Smoke,December,2013,Saturday,1,0
MICHIGAN,December,Dark - but lighted,Rain,December,2013,Saturday,1,0
MICHIGAN,December,Dark - but lighted,Rain,December,2013,Thursday,1,0
MICHIGAN,December,Dark - but lighted,Snow,December,2013,Monday,1,0
MICHIGAN,December,Dark - Not lighted,Clear,December,2013,Friday,1,0
MICHIGAN,December,Dark - Not lighted,Clear,December,2013,Saturday,1,1
MICHIGAN,December,Dark - Not lighted,Clear,December,2013,Sunday,2,0
MICHIGAN,December,Dark - Not lighted,Clear,December,2013,Thursday,1,1
MICHIGAN,December,Dark - Not lighted,Clear,December,2013,Tuesday,1,0
MICHIGAN,December,Dark - Not lighted,Cloudy,December,2013,Monday,2,1
MICHIGAN,December,Dark - Not lighted,Cloudy,December,2013,Sunday,1,0
MICHIGAN,December,Dark - Not lighted,Cloudy,December,2013,Thursday,1,1
MICHIGAN,December,Dark - Not lighted,Cloudy,December,2013,Tuesday,1,1
MICHIGAN,December,Dark - Not lighted,Fog Smog Smoke,December,2013,Saturday,2,1
MICHIGAN,December,Dark - Not lighted,Rain,December,2013,Tuesday,1,0
MICHIGAN,December,Dark - Not lighted,Snow,December,2013,Friday,1,1
MICHIGAN,December,Dark - Not lighted,Snow,December,2013,Saturday,2,1
MICHIGAN,December,Dark - Not lighted,Snow,December,2013,Tuesday,3,0
MICHIGAN,December,Dawn,Cloudy,December,2013,Tuesday,2,0
MICHIGAN,December,Daylight,Clear,December,2013,Thursday,1,0
MICHIGAN,December,Daylight,Cloudy,December,2013,Friday,1,0
MICHIGAN,December,Daylight,Cloudy,December,2013,Monday,2,0
MICHIGAN,December,Daylight,Cloudy,December,2013,Thursday,1,0
MICHIGAN,December,Daylight,Cloudy,December,2013,Tuesday,1,0
MICHIGAN,December,Daylight,Cloudy,December,2013,Wednesday,1,0
MICHIGAN,December,Daylight,Fog Smog Smoke,December,2013,Friday,1,0
MICHIGAN,December,Daylight,Rain,December,2013,Friday,1,0
MICHIGAN,December,Daylight,Rain,December,2013,Thursday,1,0
MICHIGAN,December,Daylight,Snow,December,2013,Monday,2,0
MICHIGAN,December,Daylight,Snow,December,2013,Saturday,2,0
MICHIGAN,December,Daylight,Snow,December,2013,Thursday,2,0
MICHIGAN,December,Daylight,Snow,December,2013,Tuesday,1,0
MICHIGAN,December,Dusk,Snow,December,2013,Tuesday,1,0
MICHIGAN,February,Dark - but lighted,Clear,February,2013,Saturday,2,3
MICHIGAN,February,Dark - but lighted,Clear,February,2013,Sunday,2,1
MICHIGAN,February,Dark - but lighted,Cloudy,February,2013,Wednesday,1,1
MICHIGAN,February,Dark - but lighted,Rain,February,2013,Tuesday,1,0
MICHIGAN,February,Dark - Not lighted,Clear,February,2013,Friday,1,0
MICHIGAN,February,Dark - Not lighted,Clear,February,2013,Monday,1,0
MICHIGAN,February,Dark - Not lighted,Clear,February,2013,Saturday,3,2
MICHIGAN,February,Dark - Not lighted,Clear,February,2013,Sunday,1,0
MICHIGAN,February,Dark - Not lighted,Clear,February,2013,Thursday,2,0
MICHIGAN,February,Dark - Not lighted,Cloudy,February,2013,Saturday,1,1
MICHIGAN,February,Dark - Not lighted,Cloudy,February,2013,Thursday,1,0
MICHIGAN,February,Dark - Not lighted,Rain,February,2013,Monday,1,0
MICHIGAN,February,Dark - Not lighted,Snow,February,2013,Friday,3,1
MICHIGAN,February,Dark - Not lighted,Snow,February,2013,Saturday,2,0
MICHIGAN,February,Dark - Not lighted,Snow,February,2013,Thursday,1,0
MICHIGAN,February,Dark - Not lighted,Snow,February,2013,Tuesday,3,1
MICHIGAN,February,Daylight,Clear,February,2013,Monday,6,1
MICHIGAN,February,Daylight,Clear,February,2013,Saturday,2,1
MICHIGAN,February,Daylight,Clear,February,2013,Sunday,2,2
MICHIGAN,February,Daylight,Clear,February,2013,Tuesday,2,0
MICHIGAN,February,Daylight,Clear,February,2013,Wednesday,1,1
MICHIGAN,February,Daylight,Cloudy,February,2013,Friday,1,0
MICHIGAN,February,Daylight,Cloudy,February,2013,Saturday,3,1
MICHIGAN,February,Daylight,Cloudy,February,2013,Sunday,2,0
MICHIGAN,February,Daylight,Cloudy,February,2013,Thursday,1,0
MICHIGAN,February,Daylight,Cloudy,February,2013,Tuesday,1,0
MICHIGAN,February,Daylight,Cloudy,February,2013,Wednesday,3,0
MICHIGAN,February,Daylight,Sleet Hail,February,2013,Friday,1,0
MICHIGAN,February,Daylight,Snow,February,2013,Friday,1,0
MICHIGAN,February,Daylight,Snow,February,2013,Saturday,5,0
MICHIGAN,February,Dusk,Clear,February,2013,Monday,1,0
MICHIGAN,February,Dusk,Snow,February,2013,Monday,1,0
MICHIGAN,January,Dark - but lighted,Clear,January,2013,Saturday,1,1
MICHIGAN,January,Dark - but lighted,Clear,January,2013,Tuesday,1,1
MICHIGAN,January,Dark - but lighted,Clear,January,2013,Wednesday,1,0
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Friday,1,1
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Monday,2,0
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Saturday,1,1
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Sunday,1,1
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Thursday,2,0
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Tuesday,1,0
MICHIGAN,January,Dark - but lighted,Cloudy,January,2013,Wednesday,1,1
MICHIGAN,January,Dark - but lighted,Rain,January,2013,Tuesday,1,0
MICHIGAN,January,Dark - but lighted,Severe Crosswinds,January,2013,Sunday,1,1
MICHIGAN,January,Dark - Not lighted,Clear,January,2013,Friday,1,0
MICHIGAN,January,Dark - Not lighted,Clear,January,2013,Monday,1,1
MICHIGAN,January,Dark - Not lighted,Clear,January,2013,Saturday,1,0
MICHIGAN,January,Dark - Not lighted,Clear,January,2013,Sunday,1,1
MICHIGAN,January,Dark - Not lighted,Clear,January,2013,Wednesday,2,0
MICHIGAN,January,Dark - Not lighted,Cloudy,January,2013,Friday,3,1
MICHIGAN,January,Dark - Not lighted,Cloudy,January,2013,Monday,3,2
MICHIGAN,January,Dark - Not lighted,Cloudy,January,2013,Saturday,2,1
MICHIGAN,January,Dark - Not lighted,Cloudy,January,2013,Sunday,2,2
MICHIGAN,January,Dark - Not lighted,Cloudy,January,2013,Thursday,1,0
MICHIGAN,January,Dark - Not lighted,Rain,January,2013,Sunday,1,0
MICHIGAN,January,Dark - Not lighted,Rain,January,2013,Wednesday,2,0
MICHIGAN,January,Dark - Not lighted,Snow,January,2013,Friday,1,1
MICHIGAN,January,Dark - Not lighted,Snow,January,2013,Monday,1,0
MICHIGAN,January,Dark - Not lighted,Snow,January,2013,Sunday,1,1
MICHIGAN,January,Dark - Not lighted,Snow,January,2013,Thursday,1,0
MICHIGAN,January,Dawn,Cloudy,January,2013,Tuesday,1,0
MICHIGAN,January,Daylight,Clear,January,2013,Friday,7,1
MICHIGAN,January,Daylight,Clear,January,2013,Monday,1,1
MICHIGAN,January,Daylight,Clear,January,2013,Saturday,3,0
MICHIGAN,January,Daylight,Clear,January,2013,Thursday,3,0
MICHIGAN,January,Daylight,Clear,January,2013,Tuesday,1,0
MICHIGAN,January,Daylight,Cloudy,January,2013,Friday,1,0
MICHIGAN,January,Daylight,Cloudy,January,2013,Monday,1,0
MICHIGAN,January,Daylight,Cloudy,January,2013,Sunday,2,1
MICHIGAN,January,Daylight,Cloudy,January,2013,Thursday,1,0
MICHIGAN,January,Daylight,Cloudy,January,2013,Tuesday,1,0
MICHIGAN,January,Daylight,Cloudy,January,2013,Wednesday,1,0
MICHIGAN,January,Daylight,Rain,January,2013,Monday,1,1
MICHIGAN,January,Daylight,Rain,January,2013,Wednesday,1,0
MICHIGAN,January,Daylight,Severe Crosswinds,January,2013,Thursday,1,0
MICHIGAN,January,Daylight,Snow,January,2013,Monday,1,0
MICHIGAN,January,Daylight,Snow,January,2013,Thursday,3,0
MICHIGAN,January,Daylight,Snow,January,2013,Tuesday,1,0
MICHIGAN,January,Daylight,Snow,January,2013,Wednesday,2,0
MICHIGAN,January,Dusk,Snow,January,2013,Monday,1,1
MICHIGAN,January,Dusk,Snow,January,2013,Sunday,1,1
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Friday,2,1
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Monday,2,0
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Saturday,2,1
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Sunday,1,1
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Thursday,1,0
MICHIGAN,July,Dark - but lighted,Clear,July,2013,Wednesday,1,0
MICHIGAN,July,Dark - but lighted,Cloudy,July,2013,Thursday,1,0
MICHIGAN,July,Dark - but lighted,Rain,July,2013,Saturday,1,0
MICHIGAN,July,Dark - but lighted,Rain,July,2013,Wednesday,1,0
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Friday,2,1
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Monday,2,1
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Saturday,2,2
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Sunday,3,2
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Thursday,2,1
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Tuesday,1,0
MICHIGAN,July,Dark - Not lighted,Clear,July,2013,Wednesday,1,0
MICHIGAN,July,Dark - Not lighted,Cloudy,July,2013,Friday,1,2
MICHIGAN,July,Dark - Not lighted,Cloudy,July,2013,Saturday,2,1
MICHIGAN,July,Dark - Not lighted,Cloudy,July,2013,Tuesday,1,0
MICHIGAN,July,Dark - Not lighted,Cloudy,July,2013,Wednesday,1,1
MICHIGAN,July,Dark - Not lighted,Fog Smog Smoke,July,2013,Thursday,1,0
MICHIGAN,July,Dark - Not lighted,Rain,July,2013,Friday,1,0
MICHIGAN,July,Dark - Not lighted,Rain,July,2013,Saturday,4,2
MICHIGAN,July,Dawn,Clear,July,2013,Wednesday,1,0
MICHIGAN,July,Dawn,Cloudy,July,2013,Monday,1,1
MICHIGAN,July,Daylight,Clear,July,2013,Friday,10,3
MICHIGAN,July,Daylight,Clear,July,2013,Monday,4,1
MICHIGAN,July,Daylight,Clear,July,2013,Saturday,9,3
MICHIGAN,July,Daylight,Clear,July,2013,Sunday,10,3
MICHIGAN,July,Daylight,Clear,July,2013,Thursday,6,0
MICHIGAN,July,Daylight,Clear,July,2013,Tuesday,6,0
MICHIGAN,July,Daylight,Clear,July,2013,Wednesday,7,0
MICHIGAN,July,Daylight,Cloudy,July,2013,Monday,3,0
MICHIGAN,July,Daylight,Cloudy,July,2013,Saturday,6,0
MICHIGAN,July,Daylight,Cloudy,July,2013,Tuesday,2,0
MICHIGAN,July,Daylight,Cloudy,July,2013,Wednesday,1,1
MICHIGAN,July,Daylight,Rain,July,2013,Monday,2,0
MICHIGAN,July,Dusk,Clear,July,2013,Sunday,1,1
MICHIGAN,July,Dusk,Cloudy,July,2013,Tuesday,1,0
MICHIGAN,July,Other,Other,July,2013,Thursday,1,0
MICHIGAN,July,Unknown,Unknown,July,2013,Sunday,1,1
MICHIGAN,June,Dark - but lighted,Clear,June,2013,Friday,2,0
MICHIGAN,June,Dark - but lighted,Clear,June,2013,Saturday,1,0
MICHIGAN,June,Dark - but lighted,Clear,June,2013,Sunday,2,1
MICHIGAN,June,Dark - but lighted,Clear,June,2013,Wednesday,1,0
MICHIGAN,June,Dark - but lighted,Cloudy,June,2013,Thursday,1,0
MICHIGAN,June,Dark - but lighted,Cloudy,June,2013,Wednesday,1,0
MICHIGAN,June,Dark - but lighted,Rain,June,2013,Monday,1,0
MICHIGAN,June,Dark - but lighted,Rain,June,2013,Tuesday,1,1
MICHIGAN,June,Dark - Not lighted,Clear,June,2013,Friday,2,0
MICHIGAN,June,Dark - Not lighted,Clear,June,2013,Monday,1,1
MICHIGAN,June,Dark - Not lighted,Clear,June,2013,Saturday,1,0
MICHIGAN,June,Dark - Not lighted,Clear,June,2013,Sunday,3,1
MICHIGAN,June,Dark - Not lighted,Cloudy,June,2013,Saturday,2,2
